# term_ids 3 and 4: QDPT2
# term_ids 5 to 22: QDPT3
#
# Functional dependencies:
#
#   * (num_shells, num_filled, freq, method, p, term_id) -> correction
#
interaction num_shells num_filled freq method p term_id correction
sigmaA=0.5,sigmaB=4.0 7 2 1.0 imsrg 4 8 -0.004796908873676544
sigmaA=0.5,sigmaB=4.0 7 2 1.0 imsrg 4 9 1.091337799594038e-08
sigmaA=0.5,sigmaB=4.0 7 2 1.0 imsrg 4 10 1.091337799594038e-08
sigmaA=0.5,sigmaB=4.0 7 2 1.0 imsrg 4 11 -4.2364154407783814e-08
sigmaA=0.5,sigmaB=4.0 7 2 1.0 imsrg 4 12 5.3210470557762e-08
sigmaA=0.5,sigmaB=4.0 7 2 1.0 imsrg 4 13 4.4721356612904574e-07
sigmaA=0.5,sigmaB=4.0 7 2 1.0 imsrg 4 14 4.47213566129046e-07
sigmaA=0.5,sigmaB=4.0 7 2 1.0 imsrg 4 15 -4.970154660498647e-07
sigmaA=0.5,sigmaB=4.0 7 2 1.0 imsrg 4 16 -4.970154660498634e-07
sigmaA=0.5,sigmaB=4.0 7 2 1.0 imsrg 4 17 -1.9328192401863917e-08
sigmaA=0.5,sigmaB=4.0 7 2 1.0 imsrg 4 18 -1.9328192401863914e-08
sigmaA=0.5,sigmaB=4.0 7 2 1.0 imsrg 4 19 -2.0707569542948014e-08
sigmaA=0.5,sigmaB=4.0 7 2 1.0 imsrg 4 20 0.007618857287764224
sigmaA=0.5,sigmaB=4.0 7 2 1.0 imsrg 4 21 -1.7437253402028514e-06
sigmaA=0.5,sigmaB=4.0 7 2 1.0 imsrg 4 22 -1.743725340202852e-06
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 3 -0.021325694278854803
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 4 0.043308083546441035
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 5 0.005033036497342153
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 6 0.0010636193817212326
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 7 -0.0010636193817212321
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 8 -0.012669312814873601
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 9 0.0042835267577884225
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 10 0.004283526757788422
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 11 -0.037324277985597
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 12 0.04203420729447229
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 13 0.0016649869530540704
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 14 0.0016649869530540704
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 15 -0.0009153578771743715
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 16 -0.0009153578771743715
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 17 -0.004745290431589185
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 18 -0.004745290431589185
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 19 -0.005284182490849177
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 20 0.018620976914736534
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 21 -0.005093608203755645
sigmaA=0.5,sigmaB=4.0 7 3 0.28 hf 8 22 -0.005093608203755645
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 3 -9.566241934736982e-09
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 4 0.029947071179711078
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 5 1.4650000706140456e-09
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 6 5.014454157278853e-07
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 7 -5.014454157278853e-07
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 8 -0.008239371441465923
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 9 1.2612089668702856e-09
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 10 1.2612089668702856e-09
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 11 -1.407470864194639e-08
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 12 1.654607666090147e-08
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 13 3.646800957571731e-07
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 14 3.64680095757173e-07
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 15 1.1708228237721787e-07
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 16 1.1708228237721786e-07
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 17 -2.9150099043911414e-09
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 18 -2.9150099043911414e-09
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 19 -3.214766188142363e-09
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 20 0.013686408390648724
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 21 -7.067751755860055e-07
sigmaA=0.5,sigmaB=4.0 7 3 0.28 imsrg 8 22 -7.067751755860056e-07
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 3 -0.027069397479346044
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 4 0.050087724200148766
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 5 0.004318144140409373
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 6 0.000666073513937866
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 7 -0.0006660735139378668
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 8 -0.009718055966074392
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 9 0.0038807098514762263
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 10 0.003880709851476226
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 11 -0.028864918253739054
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 12 0.03186525660684187
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 13 0.0007589753830091877
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 14 0.0007589753830091875
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 15 -0.0005864681441049624
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 16 -0.0005864681441049624
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 17 -0.0041242658886933145
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 18 -0.0041242658886933145
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 19 -0.004613632918818293
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 20 0.012503090928674961
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 21 -0.004050458334802324
sigmaA=0.5,sigmaB=4.0 7 3 1.0 hf 8 22 -0.004050458334802324
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 3 -1.0244118569224525e-07
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 4 0.04034667281409798
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 5 1.22468538861939e-08
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 6 1.3807887989580432e-06
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 7 -1.3807887989580432e-06
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 8 -0.007646992149071041
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 9 1.1468104699608139e-08
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 10 1.146810469960814e-08
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 11 -8.625953857560416e-08
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 12 9.917053228248834e-08
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 13 6.760465217597342e-07
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 14 6.76046521759734e-07
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 15 -9.619762685414387e-07
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 16 -9.619762685414389e-07
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 17 -2.0724634446048173e-08
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 18 -2.0724634446048173e-08
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 19 -2.291881104159196e-08
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 20 0.010801606912153575
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 21 -3.765724617124174e-06
sigmaA=0.5,sigmaB=4.0 7 3 1.0 imsrg 8 22 -3.765724617124173e-06
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 3 -0.02688111792936981
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 4 0.04607607340378662
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 5 0.006718480640227571
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 6 0.0005546825426476255
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 7 -0.0005546825426476259
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 8 -0.013189983526478464
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 9 0.006620613169298368
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 10 0.006620613169298363
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 11 -0.08089032115475144
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 12 0.09067380493067743
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 13 -0.000362206703707362
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 14 -0.0003622067037073621
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 15 5.8229911081807506e-05
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 16 5.822991108180776e-05
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 17 -0.004292500331558592
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 18 -0.0042925003315585925
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 19 -0.004710925554310784
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 20 0.013684613808168223
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 21 -0.00902414721158628
sigmaA=0.5,sigmaB=4.0 7 4 0.28 hf 16 22 -0.00902414721158628
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 3 -0.03359847580512965
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 4 0.0631226792229416
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 5 0.005209484895288614
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 6 0.000643542017384606
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 7 -0.0006435420173846056
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 8 -0.011230687047652873
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 9 0.004928577562464693
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 10 0.004928577562464694
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 11 -0.05006465079548822
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 12 0.054230707661612504
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 13 0.0006721869218537907
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 14 0.0006721869218537905
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 15 0.00020191999633402155
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 16 0.00020191999633402142
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 17 -0.003305124379744752
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 18 -0.003305124379744752
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 19 -0.00375774110424326
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 20 0.01118894029489905
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 21 -0.007405218533471707
sigmaA=0.5,sigmaB=4.0 7 4 1.0 hf 16 22 -0.007405218533471707
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 3 -6.551970250722227e-08
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 4 0.0489814524738637
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 5 7.0345595779124074e-09
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 6 1.226762760097378e-06
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 7 -1.2267627600973788e-06
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 8 -0.008447129979518056
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 9 6.647379914266544e-09
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 10 6.647379914266551e-09
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 11 -9.068410169792777e-08
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 12 1.043073436801982e-07
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 13 1.4747031535116466e-06
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 14 1.4747031535116479e-06
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 15 -2.748389628306444e-07
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 16 -2.7483896283064396e-07
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 17 -1.1727478820499127e-08
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 18 -1.1727478820499129e-08
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 19 -1.2896536692191088e-08
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 20 0.010373424573179723
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 21 -4.655272305483381e-06
sigmaA=0.5,sigmaB=4.0 7 4 1.0 imsrg 16 22 -4.655272305483381e-06
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 3 -0.016858350753664344
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 4 0.023927168270313763
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 5 0.004712141575904428
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 6 0.00034915481368306137
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 7 -0.0003491548136830613
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 8 -0.008167807812810901
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 9 0.004229744213317644
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 10 0.004229744213317644
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 11 -0.013734683457137858
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 12 0.016605188605148414
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 13 0.00025626571381633453
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 14 0.0002562657138163344
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 15 -0.00041230330271873006
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 16 -0.00041230330271873006
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 17 -0.005983502732737146
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 18 -0.005983502732737146
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 19 -0.006191934607469502
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 20 0.012450323451991065
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 21 -0.0015607520033966726
sigmaA=0.5,sigmaB=4.0 8 2 0.28 hf 4 22 -0.0015607520033966726
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 3 -8.521090437935791e-09
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 4 0.01870924359673813
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 5 1.4741234396276381e-09
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 6 3.4255182915350733e-07
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 7 -3.425518291535076e-07
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 8 -0.006102248441271114
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 9 1.6436281150401975e-09
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 10 1.6436281150401979e-09
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 11 -6.611352370458524e-09
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 12 8.390378518940321e-09
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 13 1.1335088355850937e-08
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 14 1.1335088355850638e-08
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 15 7.999388462602115e-09
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 16 7.999388462601817e-09
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 17 -3.349600495101476e-09
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 18 -3.349600495101476e-09
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 19 -3.5469863674482017e-09
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 20 0.009998075701742323
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 21 -4.7624973803486816e-07
sigmaA=0.5,sigmaB=4.0 8 2 0.28 imsrg 4 22 -4.7624973803486805e-07
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 3 -0.019095076226622605
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 4 0.025956402575355073
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 5 0.0033805367108810467
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 6 0.00015467873409858755
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 7 -0.00015467873409858753
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 8 -0.005469587887682899
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 9 0.0031763410182566276
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 10 0.0031763410182566263
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 11 -0.010227161558491054
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 12 0.012338243754069255
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 13 6.46107339528146e-05
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 14 6.461073395281472e-05
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 15 -0.00019594094630622424
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 16 -0.0001959409463062241
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 17 -0.004553069756847428
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 18 -0.004553069756847428
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 19 -0.004654909417318834
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 20 0.00838859051453322
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 21 -0.0009904493944562006
sigmaA=0.5,sigmaB=4.0 8 2 1.0 hf 4 22 -0.0009904493944562006
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 3 -8.44549256109156e-08
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 4 0.02313318271664507
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 5 1.1405601369317653e-08
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 6 7.547580953842825e-07
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 7 -7.547580953842828e-07
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 8 -0.004795950643893976
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 9 1.1120148843228163e-08
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 10 1.1120148843228163e-08
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 11 -4.35199080274435e-08
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 12 5.482833142242185e-08
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 13 4.959823508551803e-07
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 14 4.9598235085518e-07
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 15 -5.218933719910216e-07
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 16 -5.218933719910221e-07
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 17 -1.9813147802430344e-08
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 18 -1.981314780243034e-08
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 19 -2.124666012863416e-08
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 20 0.007619546143886376
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 21 -1.7428384068192238e-06
sigmaA=0.5,sigmaB=4.0 8 2 1.0 imsrg 4 22 -1.7428384068192245e-06
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 3 -0.021582783747189114
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 4 0.0467631593504713
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 5 0.005262640641119875
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 6 0.0011222348835715156
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 7 -0.001122234883571516
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 8 -0.01419588079139162
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 9 0.004567403879246216
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 10 0.004567403879246219
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 11 -0.04079792090654943
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 12 0.04491692087995482
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 13 0.0015339199054545446
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 14 0.0015339199054545446
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 15 -0.0009849269034295312
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 16 -0.0009849269034295312
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 17 -0.005083732112404861
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 18 -0.005083732112404861
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 19 -0.005587587658397067
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 20 0.020082246194327448
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 21 -0.005898793339729037
sigmaA=0.5,sigmaB=4.0 8 3 0.28 hf 8 22 -0.005898793339729037
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 3 -1.6009397807388806e-08
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 4 0.03173751887075162
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 5 2.5418110393373092e-09
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 6 5.941118930909894e-07
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 7 -5.941118930909891e-07
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 8 -0.009027986544292713
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 9 2.4400881000597318e-09
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 10 2.440088100059731e-09
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 11 -1.9729928585823576e-08
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 12 2.3304283455799575e-08
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 13 1.228150035283346e-07
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 14 1.2281500352833435e-07
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 15 4.2030682360677417e-07
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 16 4.203068236067743e-07
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 17 -5.410671619213633e-09
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 18 -5.410671619213632e-09
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 19 -5.981068106818932e-09
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 20 0.014588451221609216
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 21 -9.341807875561294e-07
sigmaA=0.5,sigmaB=4.0 8 3 0.28 imsrg 8 22 -9.341807875561299e-07
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 3 -0.027244188491551146
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 4 0.050319712054468176
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 5 0.004348882923382389
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 6 0.000670876315368084
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 7 -0.000670876315368084
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 8 -0.009812866268884151
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 9 0.00391306365164418
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 10 0.00391306365164418
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 11 -0.029108257134326302
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 12 0.03207964314966974
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 13 0.0007483017314755123
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 14 0.0007483017314755123
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 15 -0.0005964092302405691
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 16 -0.0005964092302405693
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 17 -0.004168059473605295
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 18 -0.004168059473605295
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 19 -0.00465346311909961
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 20 0.012545387114984952
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 21 -0.004080350407727879
sigmaA=0.5,sigmaB=4.0 8 3 1.0 hf 8 22 -0.004080350407727879
sigmaA=0.5,sigmaB=4.0 8 3 1.0 imsrg 8 3 -1.146864564960064e-07
sigmaA=0.5,sigmaB=4.0 8 3 1.0 imsrg 8 4 0.0405077440134264
sigmaA=0.5,sigmaB=4.0 8 3 1.0 imsrg 8 5 1.3610394162411574e-08
