num_shells num_filled freq ml p   label energy
          15          2  0.1  2   7 add   1.1247307379300626
          15          2 0.28  0   8 add   2.372068104879244
          15          2 0.28  0   1 rm    1.7325042750515767
          15          2 0.28  1  14 add   2.5673207846939214
          15          2 0.28  1   5 rm    1.9119715000573396
          15          2 0.28  2   7 add   2.320765512536296
          15          2  1.0  0   8 add   6.067587457794153
          15          2  1.0  0   1 rm    3.9456161964392162
          15          2  1.0  1  14 add   6.872736510541016
          15          2  1.0  1   5 rm    4.725284993554867
          15          2  1.0  2   7 add   5.970486926096883
          15          3  0.1  0  24 add   1.9014930492004463
          15          3  0.1  0   9 rm    1.674042027342384
          15          3  0.1  1  14 add   1.8447573170971094
          15          3  0.1  1   5 rm    1.6153486971075066
          15          3  0.1  2  22 add   1.9014596036212892
          15          3  0.1  2  11 rm    1.6599311656711222
          15          3 0.28  0  24 add   3.9419745404022852
          15          3 0.28  0   9 rm    3.3752217456151796
          15          3 0.28  1  14 add   3.7564525921224154
          15          3 0.28  1   5 rm    3.192901831211523
          15          3 0.28  2  22 add   3.9320398823082847
          15          3 0.28  2  11 rm    3.342012902311772
          15          3  1.0  0  24 add   10.143248988322002
          15          3  1.0  0   9 rm    8.206794018591776
          15          3  1.0  1  14 add   9.379704552201021
          15          3  1.0  1   5 rm    7.466884489938231
          15          3  1.0  2  22 add   10.10709649338453
          15          3  1.0  2  11 rm    8.136558791676906
          15          4  0.1  0  24 add   2.627598655778187
          15          4  0.1  0   9 rm    2.418978699800151
          15          4  0.1  1  34 add   2.6804186049357255
          15          4  0.1  1  17 rm    2.4685007542168766
          15          4  0.1  2  22 add   2.616383775438578
          15          4  0.1  2  11 rm    2.409979019942381
          15          4 0.28  0  24 add   5.313830158314884
          15          4 0.28  0   9 rm    4.803546195727371
          15          4 0.28  1  34 add   5.475883684584612
          15          4 0.28  1  17 rm    4.957898439853225
          15          4 0.28  2  22 add   5.291006279731878
          15          4 0.28  2  11 rm    4.781222078552713
          15          4  1.0  0  24 add   13.088219886753821
          15          4  1.0  0   9 rm    11.316873153629514
          15          4  1.0  1  34 add   13.758111194928567
          15          4  1.0  1  17 rm    11.974785634800368
          15          4  1.0  2  22 add   13.02963587615935
