# Addition and removal energies using IMSRG
#
# is_hole: 0 => addition energy, 1 => removal energy
#
num_shells	num_filled	freq	method	is_hole	energy
6	4	1.0	IMSRG+QPT3	1	13.503266363072239
6	4	1.0	IMSRG+QPT3	0	14.940309308896369
7	1	0.28	HF	1	0.8303133931452263
7	1	0.28	HF	0	1.273289185279083
7	1	0.28	HF+QPT2	1	0.742740693028808
7	1	0.28	HF+QPT2	0	1.2086290856686432
7	1	0.28	HF+QPT3	1	0.7515541735569629
7	1	0.28	HF+QPT3	0	1.254752525720618
7	1	0.28	IMSRG	1	0.6915919587808512
7	1	0.28	IMSRG	0	1.3197053500441833
7	1	0.28	IMSRG+QPT2	1	0.7060486589894717
7	1	0.28	IMSRG+QPT2	0	1.236646331842827
7	1	0.28	IMSRG+QPT3	1	0.7130037602803131
7	1	0.28	IMSRG+QPT3	0	1.2436095399299905
7	1	0.5	HF	1	1.2644372315452754
7	1	0.5	HF	0	1.9839474543045719
